"threat_id","threat:name","threat:category","threat:severity","threat:cve"
37605,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1667"
37481,"Atlassian Jira Issue Collector Plugin Directory Traversal Vulnerability","code-execution",medium,"CVE-2014-2314"
37456,"WellinTech Multiple Products ActiveX Remote Code Execution Vulnerability","code-execution",high,"CVE-2013-2827"
37516,"Adobe Font Driver Remote Code Execution Vulnerabilities","code-execution",critical,"CVE-2015-0090, CVE-2015-0091, CVE-2015-0092"
37000,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",high,
37998,"Microsoft Office Memory Corruption Vulnerability","code-execution",high,"CVE-2015-2380"
38120,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5539"
37992,"Adobe Reader Security Bypass Vulnerability","code-execution",high,"CVE-2015-5086"
37991,"Adobe Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2015-5087"
38094,"Microsoft OpenType Font Parsing Vulnerability","code-execution",critical,"CVE-2015-2461"
37709,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3087"
37566,"Generic Exploit Host Webpage","exploit-kit",critical,
37471,"MacKeeper RCE Exploit","code-execution",critical,
37764,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-1791"
37810,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1766"
38037,"Obfuscated Javascript Detected","code-execution",medium,
37358,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0569"
38074,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-4431"
37986,"Adobe Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2015-5099"
38100,"Microsoft Office Integer Underflow Vulnerability","code-execution",high,"CVE-2015-2470"
37419,"Microsoft Internet Explorer Information Disclosure Vulnerability","code-execution",critical,"CVE-2015-0069"
37154,"Maxthon History Page Injection Code Execution Vulnerability","code-execution",medium,
37694,"Adobe InDesign Server SOAP Message Remote Command Execution Vulnerability","code-execution",high,
38140,"Adobe Flash Player Security Bypass Vulnerability","info-leak",high,"CVE-2015-5125"
37528,"Phishing Webpage Detection",phishing,low,
37434,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0041"
37406,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0040"
38155,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0349"
38086,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2450"
37340,"Generic Exploit Host Webpage","exploit-kit",critical,
37829,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-3108"
37096,"HybridAuth install.php File Upload Vulnerability","code-execution",medium,
37402,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0036"
37214,"Apache Struts2 Code Execution Vulnerability",overflow,high,"CVE-2013-2134"
37976,"Adobe Reader Security Bypass Vulnerability","code-execution",high,"CVE-2015-4447"
37682,"Microsoft Windows Journal Remote Code Execution Vulnerability","code-execution",critical,"CVE-2015-1699"
37755,"Microsoft Internet Explorer Memory Disclosure Vulnerability","info-leak",high,
38126,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-5553"
37164,"Adobe Reader Memory Corruption Vulnerability","code-execution",medium,"CVE-2014-8461"
37444,"Generic Exploit Host Webpage","exploit-kit",critical,
37719,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3091"
38028,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",high,"CVE-2015-2419"
37066,"AlienVault USM and OSSIM get_directive_kdb.php directive_id SQL Injection Vulnerability","sql-injection",critical,
37294,"Generic Exploit Host Webpage","exploit-kit",critical,
38218,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2499"
37738,"Adobe Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2015-3052"
37379,"Schneider Electric ProClima ActiveX Control Memory Corruption Vulnerability","code-execution",high,"CVE-2014-9188"
37278,"ManageEngine Products WsDiscoveryServlet Parameter Parsing Directory Traversal Vulnerability","code-execution",medium,"CVE-2014-5302"
38087,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2451"
38109,"Microsoft Internet Explorer Layout Modification Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-1260"
38067,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3130"
37840,"Schneider Electric ProClima ActiveX Control Buffer Overflow Vulnerability",overflow,medium,"CVE-2014-8511"
38225,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2486"
37077,"Netgear ReadyNAS Web Interface Command Execution Vulnerability","code-execution",medium,"CVE-2013-2751"
37266,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-0303"
37972,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5122"
37397,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0030"
37105,"Wordpress MailPoet Newsletters Unauthenticated File Upload Vulnerability","code-execution",medium,
38097,"Microsoft Office Memory Corruption Vulnerability","code-execution",high,"CVE-2015-2468"
37106,"Western Digital Arkeia Directory Traversal Code Execution Vulnerability","code-execution",medium,
36945,"EMail Security Virtual Appliance Code Execution Vulnerability","code-execution",medium,
37427,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",high,"CVE-2015-0046"
37329,"ANGLER Exploit Kit Detection","exploit-kit",critical,
38119,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-5552"
37706,"Microsoft VBScript Regular Expression Parsing Information Disclosure Vulnerability","info-leak",high,"CVE-2015-1684"
38055,"Autodesk DWF Viewer/LiveUpdate Module Remote Code Execution Vulnerability","code-execution",high,"CVE-2008-4472"
37897,"D-Link Routers Improper Header Checks Authentication Bypass Vulnerability","code-execution",high,"CVE-2013-6026"
37478,"WordPress Pixabay Images Plugin File Upload Vulnerability","code-execution",medium,
38127,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5557"
37160,"Adobe Reader Memory Corruption Vulnerability",dos,critical,"CVE-2014-8445"
37392,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0026"
36986,"HP Sprinter TTF16 ActiveX DefaultFontName Parameter Buffer Overflow Vulnerability",overflow,high,"CVE-2014-2638"
37222,"Oracle Java ServiceLoader Exception Handling Sandbox Bypass Vulnerability","code-execution",critical,"CVE-2014-0457"
37903,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1744"
38131,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5546"
37918,"ManageEngine Applications Manager CommonAPIUtil groupid Parameter SQL Injection Vulnerability","sql-injection",high,
37405,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-0039"
37722,"Adobe Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2015-3053"
37422,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2015-0330"
37515,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-1626"
38192,"Android Stagefright Library Overflow Vulnerability",overflow,critical,"CVE-2015-1539"
37655,"Wordpress Creative Contact Form Plugin File Upload Vulnerability","code-execution",medium,
37076,"Netgear Routers pppoe.cgi Command Injection Vulnerability","code-execution",medium,
37681,"Microsoft Windows Journal Remote Code Execution Vulnerability","code-execution",critical,"CVE-2015-1698"
37644,"Microsoft ASP.NET Information Disclosure Vulnerability","info-leak",high,"CVE-2015-1648"
37304,"Gitlab Ssh Key Upload Remote Command Execution Vulnerability","code-execution",high,"CVE-2013-4490"
38116,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5555"
37854,"ManageEngine Products Directory Traversal Remote File Access Vulnerability","code-execution",high,"CVE-2014-7866"
38090,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-2444"
38125,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-5550"
37962,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2015-3127"
37258,"UltraVNC TightVNC Buffer Overflow Vulnerability","code-execution",critical,"CVE-2009-0388"
31387,"Microsoft Windows SNMP Service Memory Corruption Vulnerability",overflow,high,"CVE-2006-5583"
33135,"Multiple Vendor SNMPv3 HMAC Handling Authentication Bypass Vulnerability","code-execution",high,"CVE-2008-0960"
31577,"Symantec Multiple Products ISAKMPd Denial of Service",dos,medium,"CVE-2004-0369"
39772,"Cisco ASA SNMP Remote Code Execution Vulnerability",overflow,critical,"CVE-2016-6366"
32000,"Cisco Malformed SNMP Message Format String Vulnerability","code-execution",medium,"CVE-2002-0012"
33596,"Cisco Malformed SNMP Message Format String Vulnerability",dos,low,"CVE-2002-0012"
31608,"Linux Kernel SNMP NAT Netfilter Memory Corruption","code-execution",critical,"CVE-2006-2444"
31571,"Squid ASN.1 Header Parsing Denial of Service Vulnerability",dos,high,"CVE-2004-0918"
31631,"Castle Rock Computing SNMPc Network Manager Community String Stack Buffer Overflow",overflow,high,"CVE-2008-2214"
36985,"FreeBSD SNMP getBulkRequest bsnmpd Stack Buffer Overflow",overflow,high,"CVE-2014-1452"
33532,"Cisco Adaptive Security Appliance SNMP Buffer Overflow Vulnerability",overflow,critical,"CVE-2016-6366"
39672,"Cisco ASA SNMP Remote Code Execution Vulnerability","code-execution",critical,"CVE-2016-6366"
33182,"MIT Kerberos KDC Authentication Denial of Service Vulnerability",dos,high,"CVE-2010-0283"
37656,"Microsoft Kerberos PAC Validation Privilege Escalation Vulnerability","code-execution",critical,"CVE-2014-6324"
35086,"MIT Kerberos KDC LDAP Back Null Pointer Dereference Denial of Service Vulnerability",dos,high,"CVE-2011-1527"
31411,"MIT Kerberos V5 krb5_recvauth Double Free Vulnerability","code-execution",critical,"CVE-2005-1689"
37498,"Microsoft Kerberos PAC Validation Privilege Escalation Vulnerability","code-execution",critical,"CVE-2014-6324"
32272,"MIT Kerberos ASN.1 asn1_decode_generaltime Uninitialized Pointer Reference Vulnerability",overflow,critical,"CVE-2009-0846"
34137,"MIT Kerberos KDC NULL Pointer Denial Of Service Vulnerability",dos,high,"CVE-2011-0283"
31412,"Kerberos V5 Principal Name Buffer Overflow",overflow,low,"CVE-2004-0523"
31404,"MIT Kerberos V5 KDC krb5_unparse_name Heap Overflow",overflow,critical,"CVE-2005-1175"
33823,"Microsoft Windows Kerberos Spoofing Vulnerability","info-leak",medium,"CVE-2011-0091"
35211,"Microsoft Kerberos Null Pointer Dereference Denial of Service Vulnerability",dos,medium,"CVE-2010-0035"
33181,"MIT Kerberos KDC Cross Realm Referral Denial of Service Vulnerability",dos,high,"CVE-2009-3295"
31623,"Microsoft Windows 2000 Domain Authentication Bypass","info-leak",medium,"CVE-2004-0540"
39728,"MIT Kerberos build_principal_va Denial of Service Vulnerability",dos,high,"CVE-2015-2697"
32840,"Microsoft Kerberos Null Pointer Dereference Denial of Service Vulnerability",dos,medium,"CVE-2010-0035"
33255,"MIT Kerberos ASN.1 asn1_decode_generaltime Uninitialized Pointer Reference Vulnerability","code-execution",critical,"CVE-2009-0846"
37181,"MIT Kerberos AS-REQ Nonexistant sname Denial of Service",dos,high,"CVE-2013-1418"
37497,"Microsoft Kerberos PAC Validation Privilege Escalation Vulnerability","code-execution",critical,"CVE-2014-6324"
36170,"Lyris ListManager MSDE Default sa Password Vulnerability","code-execution",low,"CVE-2005-4145"
31644,"Microsoft SQL Server INSERT Statement Buffer Overflow Vulnerability",overflow,medium,"CVE-2008-0086"
35933,"MSSQL xp_dirtree Password Hash Retrieval Vulnerability","info-leak",informational,
36201,"Microsoft SQL Server Extended Stored Procedure Buffer Overflow Vulnerability",overflow,low,"CVE-2002-0154"
38007,"MSSQL sp_adduser execution",overflow,informational,
35421,"MSSQL sp_OACreate Code Execution Vulnerability","code-execution",critical,
38018,"MSSQL sp_start_job execution",overflow,informational,
38011,"MSSQL xp_peekqueue execution",overflow,informational,"CVE-2000-1085"
36176,"Microsoft SQL Server Agent Scheduled Jobs Privilege Escalation Vulnerability","code-execution",low,"CVE-2002-1138"
36189,"Microsoft SQL Server Bulk Insert Procedure Buffer Overflow Vulnerability",overflow,low,"CVE-2002-0641"
35432,"MSSQL xp_fileexist Password Hash Retrieval Vulnerability","info-leak",informational,
36167,"Microsoft SQL Server Database Consistency Checkers Buffer Overflow Vulnerability","code-execution",low,"CVE-2002-0644"
30008,"Microsoft SQL Server User Authentication Remote Buffer Overflow Vulnerability","code-execution",critical,"CVE-2002-1123"
36182,"Microsoft SQL Server Payload Upload Execution Vulnerability","code-execution",low,"CVE-2000-0402"
36181,"Microsoft SQL Server 2000 sp_MScopyscript SQL Injection Vulnerability","code-execution",low,"CVE-2002-0645, CVE-2002-0982"
38003,"MSSQL xp_showcolv execution",overflow,informational,"CVE-2000-1083"
38015,"MSSQL xp_cmdshell execution",overflow,informational,
38014,"MSSQL xp_enumresultset execution",overflow,informational,"CVE-2000-1082"
38006,"MSSQL xp_displayparamstmt execution",overflow,informational,"CVE-2000-1081"
38013,"MSSQL sp_delete_alert execution",overflow,informational,
36188,"Microsoft SQL Server Multiple Extended Stored Procedure Buffer Overflow Vulnerability","code-execution",low,"CVE-2002-0154"
33083,"MSSQL sp_addextendedproc Code Execution Vulnerability",overflow,medium,
31753,"MSSQL DB Login Authentication Failed","brute-force",informational,
36203,"Microsoft SQL Server Extended Stored Procedure Buffer Overflow Vulnerability",overflow,low,"CVE-2002-0154"
30385,"Microsoft SQL RDBMS Engine UNC Path Injection Privilege Escalation Vulnerability","code-execution",high,"CVE-2016-7250"
36185,"Microsoft SQL Server Extended Procedures Weak Permissions Vulnerability","code-execution",low,"CVE-2002-0721"
38010,"MSSQL Login failed for user 'sa' execution",overflow,informational,"CVE-2000-1209"
38002,"MSSQL xp_proxiedmetadata execution",overflow,informational,"CVE-2000-1087, CVE-1999-0287"
38001,"MSSQL xp_reg execution",overflow,informational,"CVE-2002-0642"
34213,"MSSQL sp_addsvrrolemember Privilege Escalation Vulnerability","code-execution",informational,
30360,"Microsoft SQL Server TDS Packet Fragment Handling Vulnerability",dos,critical,"CVE-2004-1560"
36199,"Microsoft SQL Server Extended Stored Procedure Buffer Overflow Vulnerability",overflow,low,"CVE-2002-0154"
36198,"Microsoft SQL Server OLE DB Provider Name Buffer Overflow Vulnerability",overflow,low,"CVE-2002-0056"
38005,"MSSQL raiserror execution",overflow,informational,"CVE-2001-0542"
38009,"MSSQL xp_setsqlsecurity execution",overflow,informational,"CVE-2000-1088"
32028,"Microsoft SQL Server sp_replwritetovarbin Stored Procedure Buffer Overflow Vulnerability",overflow,critical,"CVE-2008-5416, CVE-2008-4270"
38019,"MSSQL xp_updatecolvbm execution",overflow,informational,"CVE-2000-1084"
38012,"MSSQL sp_password execution",overflow,informational,
36173,"Microsoft SQL Server MS Jet Engine Buffer Overflow Vulnerability",overflow,low,"CVE-2002-0859"
36177,"Microsoft SQL Server Agent Scheduled Jobs Privilege Escalation Vulnerability","code-execution",low,"CVE-2002-1138"
33442,"Siemens SIMATIC WinCC Default Password Security Bypass Vulnerability","code-execution",medium,"CVE-2010-2772"
31643,"Microsoft SQL Server INSERT Statement Buffer Overflow Vulnerability",overflow,medium,"CVE-2008-0106"
38004,"MSSQL xp_printstatements execution",overflow,informational,"CVE-2000-1086"
36186,"Lumigent Log Explorer xp_logattach Buffer Overflow Vulnerability",overflow,low,"CVE-2002-0942"
33443,"Siemens SIMATIC WinCC Default Password Security Bypass Vulnerability","code-execution",medium,"CVE-2010-2772"
36196,"Microsoft SQL Server Database Consistency Checkers Buffer Overflow Vulnerability",overflow,low,"CVE-2002-1137"
36195,"Microsoft SQL Server Database Consistency Checkers Buffer Overflow Vulnerability",overflow,low,"CVE-2002-1137"
36202,"Microsoft SQL Server Extended Stored Procedure Buffer Overflow Vulnerability",overflow,low,"CVE-2002-0154"
38008,"MSSQL sp_delete_ale execution",overflow,informational,
37954,"Microsoft SQL Server Remote Code Execution Vulnerability","code-execution",high,"CVE-2015-1762"
33184,"Microsoft SQL Server sp_replwritetovarbin Stored Procedure Buffer Overflow Vulnerability",overflow,critical,"CVE-2008-5416, CVE-2008-4270"
36190,"Microsoft Data Access Components Buffer Overflow Vulnerability",overflow,low,"CVE-2002-0695"
36200,"Microsoft SQL Server Extended Stored Procedure Buffer Overflow Vulnerability",overflow,low,"CVE-2002-0154"
33185,"Microsoft SQL Server sp_replwritetovarbin Stored Procedure Buffer Overflow Vulnerability",overflow,critical,"CVE-2008-5416, CVE-2008-4270"
36187,"Microsoft SQL Server pwdencrypt Buffer Overflow Vulnerability",overflow,low,"CVE-2002-0624"
38017,"MSSQL Suspicious Command Detected",overflow,informational,"CVE-2001-0542"
36178,"Microsoft SQL Server Non-Validated Query Vulnerability","code-execution",low,"CVE-2000-0202"
36169,"Microsoft SQL Server Named Pipe Denial Of Service Vulnerability",dos,low,"CVE-2003-0231"
34754,"Adobe Acrobat and Reader TTF Parsing Overflow Vulnerability",overflow,critical,
34480,"Microsoft .NET Framework and Silverlight Framework Class Inheritance Vulnerability","code-execution",critical,"CVE-2011-1253"
35035,"Novell GroupWise Addressbook Heap Overflow Vulnerability",overflow,high,"CVE-2011-4189"
34844,"Microsoft Internet Explorer Same ID Property Memory Corruption Vulnerability","code-execution",critical,"CVE-2012-1875"
34923,"Adobe Flash OpenType Font Vulnerability","code-execution",critical,"CVE-2012-1535"
35241,"Apple Safari Memory Corruption Vulnerability","code-execution",high,"CVE-2010-1784"
34860,"PHP CGI Query String Parameter Handling Information Disclosure Vulnerability","info-leak",high,"CVE-2012-1823, CVE-2012-2311"
35327,"Apple QuickTime MPEG Stream Padding Buffer Overflow Vulnerability","code-execution",high,"CVE-2012-0850"
35101,"Oracle Management FlashTunnelService Remote Code Execution Vulnerability","code-execution",high,
34441,"Adobe Flash Player Cross Domain Remote Code Execution Vulnerability","code-execution",critical,"CVE-2011-2444"
34859,"Apple iTunes m3u Playlist File Heap Based Buffer Overflow Vulnerability",overflow,critical,"CVE-2012-0677"
34746,"Oracle Java SE Remote Java Runtime Environment Remote Code Execution Vulnerability","code-execution",critical,"CVE-2012-0507"
34470,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-1996"
34624,"Microsoft Visio Viewer 2010 Memory Corruption Vulnerability","code-execution",high,"CVE-2012-0019"
34630,"Adobe Flash Player AS2 Memory Corruption Vulnerability",overflow,high,"CVE-2012-0751"
39560,"ERDAS ERS Viewer ERS File Handling Buffer Overflow Vulnerability",overflow,medium,"CVE-2013-0726"
34341,"Sun Java JRE Trusted Methods Chaining Remote Code Execution Vulnerability","code-execution",high,"CVE-2010-0840"
35155,"Microsoft Internet Explorer Same ID Property Memory Corruption Vulnerability","code-execution",critical,"CVE-2012-1875"
34920,"Microsoft Internet Explorer OnLoad Event Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-1997"
34270,"EBCRYPT ActiveX Denial of Service Vulnerability",dos,high,"CVE-2007-5111"
34635,"Apple Safari File URL Parsing Arbitrary Code Execution Vulnerability","code-execution",high,"CVE-2011-3230"
35359,"Asterisk Ping Parameter Denial of Service Vulnerability",overflow,critical,"CVE-2012-5977"
34752,"Microsoft Internet Explorer VML Style Memory Corruption Vulnerability","code-execution",critical,"CVE-2012-0172"
34515,"FreeNAS Remote Shell Command Execution Vulnerability","code-execution",medium,
35017,"Microsoft Internet Explorer execCommand Use-After-Free Vulnerability","code-execution",critical,"CVE-2012-4969"
35407,"Microsoft SharePoint Username Cross-site Scripting Vulnerability","info-leak",high,"CVE-2012-1861"
35075,"Apache Benchmark Brute Force DOS Attack","brute-force",informational,
34949,"Microsoft Excel Substream Parsing Integer Overflow Vulnerability","code-execution",high,"CVE-2011-0097"
35391,"Mozilla Multiple Products Table Frames Memory Corruption Vulnerability","code-execution",high,"CVE-2012-1952"
34893,"Microsoft Internet Explorer Col Element Memory Corruption Vulnerability","code-execution",critical,"CVE-2012-1876"
34288,"Windows WordPad Text Converter Remote Code Execution Vulnerability","code-execution",critical,"CVE-2008-4841"
34825,"Microsoft Dynamics AX Enterprise Portal XSS Vulnerability","code-execution",high,"CVE-2012-1857"
34864,"WordPress Foxypress Plugin uploadify.php Arbitrary File Upload Vulnerability","code-execution",high,
35294,"Symantec Web Gateway blocked.php SQL Injection Vulnerability","sql-injection",high,"CVE-2012-2574"
34426,"Adobe Acrobat and Adobe Reader Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-2434"
34488,"FreeType PostScript Type1 Font Parsing Code Execution Vulnerability",overflow,high,"CVE-2011-0226"
35308,"Ruby on Rails Active Record Component SQL Injection Vulnerability","code-execution",high,"CVE-2012-2695"
35521,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2012-2521"
35113,"Blackhole Exploit Kit","exploit-kit",critical,
35129,"PhpTax pfilez Parameter Exec Remote Code Injection Vulnerability","code-execution",medium,
34757,"Adobe Foxit Reader PDF Escape Remote Command Execution","code-execution",medium,
35568,"Oracle Java SE Remote Java Runtime Environment Remote Code Execution Vulnerability","code-execution",critical,"CVE-2013-1493"
34514,"Microsoft SharePoint Remote File Disclosure Vulnerability","info-leak",high,"CVE-2011-1892"
34416,"Microsoft Excel Memory Corruption Vulnerability","code-execution",high,"CVE-2011-1989"
34315,"Adobe Flash Player ASnative 301 NULL Pointer Dereference Denial of Service Vulnerability",dos,high,
35193,"Microsoft Forefront Unified Access Gateway Signurl.asp Cross-Site Scripting Vulnerability","info-leak",medium,"CVE-2010-3936"
35019,"Novell GroupWise Messenger nmma.exe Login Memory Corruption Vulnerability","code-execution",high,
35519,"CA Internet Security Suite XMLSecDB ActiveX Insecure File Creation Vulnerability","code-execution",high,"CVE-2011-1036"
35083,"Adobe Flash MP4 Decoder Stack Overflow Vulnerability",overflow,high,"CVE-2011-2140"
35213,"Microsoft Windows Common Control Library Heap Buffer Overflow Vulnerability",overflow,high,"CVE-2010-2746"
35441,"Oracle Java SE Runtime Environment Remote Code Execution Vulnerability","code-execution",critical,
34274,"Microsoft Office Excel Field Sanitization Remote Code Execution Vulnerability","code-execution",medium,"CVE-2009-3134"
35409,"Microsoft Office PowerPoint Data Out of Bounds Vulnerability","code-execution",critical,"CVE-2009-1131"
35069,"Microsoft Windows MSCOMCTL OCX RCE Stack Buffer Overflow Vulnerability",overflow,critical,"CVE-2012-0158"
34725,"Oracle Java SE Remote Java Runtime Environment Remote Code Execution Vulnerability","code-execution",critical,"CVE-2012-0507"
35498,"Adobe Reader Remote Code Execution Vulnerability","code-execution",critical,"CVE-2013-0640"
34726,"IBM Personal Communications Workstation Profile Handling Buffer Overflow Vulnerability",overflow,high,"CVE-2012-0201"
35080,"Microsoft Excel Remote Code Execution Vulnerability","code-execution",high,"CVE-2011-0978"
34713,"Oracle Java SE Remote Java Runtime Environment Remote Code Execution Vulnerability","code-execution",critical,"CVE-2012-0507"
34755,"Adobe Acrobat and Reader Code Execution Vulnerability","code-execution",critical,"CVE-2012-0775"
34928,"Microsoft Internet Explorer SelectAll Memory Corruption Vulnerability","code-execution",critical,"CVE-2012-0171"
35357,"Oracle Business Transaction Management FlashTunnelService Arbitrary File Deletion Vulnerability","code-execution",high,
35355,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2012-1522"
35315,"Oracle Java Runtime Environment Remote Code Execution Vulnerability","code-execution",critical,"CVE-2013-0422"
35403,"Apple iTunes 8.1.1.10 Remote Buffer Overflow Vulnerability",overflow,high,"CVE-2009-0950"
34774,"Microsoft Excel File Format Memory Corruption Vulnerability","code-execution",high,"CVE-2012-0143"
34500,"RealNetworks RealPlayer QCP Parsing Buffer Overflow Vulnerability",overflow,high,"CVE-2011-2950"
34712,"Oracle Java SE Remote Java Runtime Environment Remote Code Execution Vulnerability","code-execution",critical,"CVE-2012-0507"
34782,"Microsoft Windows GDI Plus Record Type Remote Code Execution Vulnerability","code-execution",critical,"CVE-2012-0165"
34921,"Internet Explorer HtmlLayout Remote Code Execution Vulnerability","code-execution",high,"CVE-2012-0011"
34371,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-2416"
34716,"Internet Explorer HTML Object Handling Memory Corruption Vulnerability","code-execution",high,"CVE-2010-0248"
35352,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2012-1877"
34413,"Adobe Acrobat and Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2011-2442"
34641,"MyBB Package Backdoor Remote Code Execution Vulnerability","code-execution",high,
34286,"Microsoft Word Malformed Data Structures Remote Code Execution Vulnerability","code-execution",critical,"CVE-2006-6456"
34363,"Microsoft Internet Explorer Event Handlers Information Disclosure Vulnerability","info-leak",high,"CVE-2011-1960"
34759,"Blackhole Exploit Kit","exploit-kit",critical,
35042,"Microsoft Visio Viewer 2010 Memory Corruption Vulnerability","code-execution",high,"CVE-2012-0020"
35053,"Microsoft Excel File Format Memory Corruption Vulnerability","code-execution",high,"CVE-2012-0142"
35291,"Oracle Outside In OOXML Document Parsing Buffer Overflow Vulnerability","code-execution",high,"CVE-2012-2524"
34849,"Adobe Photoshop Collada Asset Elements Buffer Overflow Vulnerability",overflow,high,
34966,"Adobe Acrobat Font MINDEX Parsing Buffer Overflow Vulnerability",overflow,high,"CVE-2012-0774"
35306,"Oracle Autovue ActiveX Control SetMarkupMode Buffer Overflow Vulnerability",overflow,high,"CVE-2012-0549"
34604,"Image Viewer CP Gold Image2PDF Buffer Overflow Vulnerability",overflow,high,
34597,"Microsoft Windows MIDI Remote Code Execution Vulnerability","code-execution",critical,"CVE-2012-0003"
35512,"Microsoft SharePoint Reflected List Parameter Cross-site Scripting Vulnerability","code-execution",high,"CVE-2012-1863"
35328,"Oracle Java Applet Byte Code Verifier Cache Type Confusion Code Execution Vulnerability","code-execution",critical,"CVE-2012-1723"
35036,"Oracle Outside In JPEG 2000 CRG Segment Processing Heap Overflow Vulnerability",overflow,high,"CVE-2011-4517"
35466,"TimThumb Remote Code Execution Vulnerability","code-execution",high,
34692,"Op5 Appliance Timestamp Parameter Handling Remote Code Execution Vulnerability","code-execution",high,"CVE-2012-0261"
35503,"VS News System show_news_inc.php newsordner Parameter PHP File Include","code-execution",high,"CVE-2007-1017"
35307,"Ipswitch Whatsup Small Business Directory Traversal Vulnerability","info-leak",high,"CVE-2005-1939"
34276,"Skype URI Handler Input Validation Vulnerability","info-leak",medium,
35367,"Microsoft .NET Framework Remote Code Execution Vulnerability","code-execution",critical,"CVE-2012-0163"
34359,"Microsoft Office Visio Object Pstream Memory Corruption Vulnerability","code-execution",high,"CVE-2011-1972"
35479,"Microsoft Internet Explorer Use After Free Vulnerability","code-execution",critical,"CVE-2013-0028"
34397,"Audio Converter PLS File Parsing Buffer Overflow Vulnerability",overflow,high,"CVE-2010-2343"
30441,"Microsoft Office Word wdGetApplicationObject Memory Corruption Vulnerability","code-execution",high,
34563,"Adobe Reader U3D Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-2462"
35571,"Microsoft SharePoint XSS Vulnerability","code-execution",critical,"CVE-2013-0083"
34866,"Log1 CMS writeInfo Function PHP Code Injection Vulnerability","code-execution",high,"CVE-2011-4825"
34919,"Microsoft Internet Explorer Body Element Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-2000"
